게시대명,게시대위치명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,현수막규격,게시면수,부착금액,용도구분명,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
F-8,금지중학교,전북특별자치도,남원시,전북특별자치도 남원시 금지면 요천로 443-9,,35.35002408,127.3016161,,3,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
G-1,대강농협 앞,전북특별자치도,남원시,,전북특별자치도 남원시 대강면 사석리 791-4,35.34474708,127.2286109,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
G-2,대강면사무소 입구,전북특별자치도,남원시,전북특별자치도 남원시 대강면 섬진로 863,,35.346978,127.2278008,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
G-3,평촌교차로,전북특별자치도,남원시,,전북특별자치도 남원시 대강면 평촌리 474-12,35.38526179,127.2411023,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
G-4,금탄마을 입구 사거리,전북특별자치도,남원시,,전북특별자치도 남원시 대강면 월탄리 457-3,35.34523971,127.1947535,,2,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
G-5,석촌마을 입구,전북특별자치도,남원시,,전북특별자치도 남원시 대강면 사석리 892-2,35.34185562,127.2293906,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
H-1,대산면사무소 앞,전북특별자치도,남원시,,전북특별자치도 남원시 대산면 신계리 913-1,35.4241607,127.3242876,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
H-2,대산면사무소 내,전북특별자치도,남원시,전북특별자치도 남원시 대산면 운교1길 26,,35.43224489,127.3252435,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
H-3,북남원IC,전북특별자치도,남원시,,전북특별자치도 남원시 대산면 운교리 1087-2,35.43283713,127.3286371,,10,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
H-4,감동사거리,전북특별자치도,남원시,,전북특별자치도 남원시 대산면 풍촌리 589-3,35.406708,127.2842982,,2,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
H-5,금강마을 앞,전북특별자치도,남원시,,전북특별자치도 남원시 대산면 금성리 639-10,35.42178733,127.3381825,,4,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
H-6,7733부대 앞,전북특별자치도,남원시,,전북특별자치도 남원시 대산면 수덕리 38-1,35.40452639,127.341975,,3,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
I-1,사매소방소 앞,전북특별자치도,남원시,,전북특별자치도 남원시 사매면 오신리 810-2,35.49695298,127.358352,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
I-2,오리정휴게소 옆,전북특별자치도,남원시,,전북특별자치도 남원시 사매면 관풍리 산59-12,35.48118977,127.3632171,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
I-3,사매면사무소 앞,전북특별자치도,남원시,,전북특별자치도 남원시 사매면 오신리 589-3,35.4980482,127.3600034,,2,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
I-4,혼불문학관 삼거리,전북특별자치도,남원시,,전북특별자치도 남원시 사매면 서도리 114-2,35.49088256,127.3271144,,2,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
J-1,덕과면사무소 앞,전북특별자치도,남원시,,전북특별자치도 남원시 덕과면 고정리 1384-1,35.51811724,127.3516321,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
J-2,덕과파출소 앞,전북특별자치도,남원시,전북특별자치도 남원시 덕과면 덕오로 308,,35.51380462,127.3526387,,4,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
A-1,운봉 대성주유소 삼거리,전북특별자치도,남원시,,전북특별자치도 남원시 운봉읍 서천리 260-4,35.43700873,127.527927,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
A-2,운봉효산아파트 앞,전북특별자치도,남원시,,전북특별자치도 남원시 운봉읍 동천리 322-9,35.43487332,127.5300966,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
A-3,운봉읍사무소 앞,전북특별자치도,남원시,전북특별자치도 남원시 운봉읍 황산로 1083,,35.43933865,127.5291891,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
A-4,경마축산고,전북특별자치도,남원시,,전북특별자치도 남원시 운봉읍 준향리 811-18,35.4412495,127.5189337,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
A-5,운봉번암삼거리,전북특별자치도,남원시,전북특별자치도 남원시 운봉읍 황산로 1158,,35.44270929,127.5359453,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
B-1,주천면사무소 앞,전북특별자치도,남원시,전북특별자치도 남원시 주천면 정령치로 55,,35.39080988,127.4414282,,13,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
B-2,하주삼거리,전북특별자치도,남원시,,전북특별자치도 남원시 주천면 송치리 990-7,35.38725926,127.4051425,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
C-1,수지면사무소앞,전북특별자치도,남원시,,전북특별자치도 남원시 수지면 호곡리 1087,35.33887404,127.372623,,10,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
C-2,남창마을 입구 사거리,전북특별자치도,남원시,,전북특별자치도 남원시 수지면 남창리 1965,35.32437109,127.3331262,,6,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
C-3,몽심재,전북특별자치도,남원시,,전북특별자치도 남원시 수지면 호곡리 793,35.33787244,127.3741084,,3,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
D-1,송동입구 삼거리,전북특별자치도,남원시,,전북특별자치도 남원시 송동면 신평리 216-1,35.35780347,127.3371343,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
D-2,연산사거리,전북특별자치도,남원시,,전북특별자치도 남원시 송동면 연산리 291-5,35.33458695,127.3185898,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
D-3,서남원IC,전북특별자치도,남원시,,전북특별자치도 남원시 송동면 신평리 1923-3,35.36916518,127.3401137,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
D-4,삼거리 가스시설 맞은편,전북특별자치도,남원시,,전북특별자치도 남원시 송동면 장국리 242-5,35.38909656,127.3691747,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
D-5,안계삼거리,전북특별자치도,남원시,,전북특별자치도 남원시 송동면 장국리 669-7,35.37346881,127.3586135,,2,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
D-6,송동면사무소 앞,전북특별자치도,남원시,전북특별자치도 남원시 송동면 송기길 58-1,,35.35497033,127.3370792,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
D-7,송동요천삼거리,전북특별자치도,남원시,,전북특별자치도 남원시 송동면 세전리 1392-8,35.3202524,127.3167651,,5,,,전북특별자치도 남원시,,2025-07-02,4701000,전북특별자치도 남원시
야구장앞,야구장앞,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 475-63,36.649348,126.665137,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
KBS부지앞 - 좌,KBS부지앞,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1909,36.65650199,126.6796574,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
KBS부지앞 - 우,KBS부지앞,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1909,36.65650199,126.6796574,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
아이프라자빌딩앞,아이프라자빌딩앞,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1806,36.64961953,126.6766336,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
경남A삼거리앞,경남A삼거리앞,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1864,36.64557647,126.6715263,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
중흥S클래스,중흥S클래스,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1781,36.65139464,126.6862733,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
내포119안전센터 - 좌,내포119안전센터,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1808,36.64745074,126.6780732,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
내포119안전센터 - 우,내포119안전센터,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1808,36.64745074,126.6780732,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
이주자택지 - 좌,이주자택지,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1739,36.65852468,126.6822221,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
이주자택지 - 우,이주자택지,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1739,36.65852468,126.6822221,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
모아엘가A인근,모아엘가A인근,충청남도,홍성군,,충청남도 홍성군 홍북읍 신경리 1864,36.64557647,126.6715263,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
금마면,금마면,충청남도,홍성군,,충청남도 홍성군 금마면 부평리 440-4,36.61196744,126.7319958,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
부평사거리,부평사거리,충청남도,홍성군,,충청남도 홍성군 금마면 부평리 222-5,36.624999,126.732744,590x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
장성삼거리,장성삼거리,충청남도,홍성군,,충청남도 홍성군 금마면 장성리 364-12,36.60610892,126.6930166,550x70,6,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
배양삼거리,배양삼거리,충청남도,홍성군,,충청남도 홍성군 금마면 죽림리 391-19,36.61416214,126.7062983,550x70,6,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
화양삼거리,화양삼거리,충청남도,홍성군,,충청남도 홍성군 금마면 죽림리 135-3,36.61886082,126.7101066,550x70,6,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
은하면,은하면,충청남도,홍성군,,충청남도 홍성군 은하면 대천리 227-4,36.53259976,126.5900966,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
목현리,목현리,충청남도,홍성군,,충청남도 홍성군 은하면 목현리 133-4,36.51843773,126.5708551,590x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
대율삼거리 - 좌,대율삼거리,충청남도,홍성군,,충청남도 홍성군 은하면 대율리 390-5,36.56407421,126.5860756,530x70,6,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
대율삼거리 - 우,대율삼거리,충청남도,홍성군,,충청남도 홍성군 은하면 대율리 371-1,36.56378182,126.585866,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
장척리(광천IC),장척리(광천IC),충청남도,홍성군,,충청남도 홍성군 은하면 장척리 788-3,36.50117012,126.5990914,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
이호리,이호리,충청남도,홍성군,,충청남도 홍성군 서부면 이호리 92-5,36.58210995,126.5154975,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
속동전망대,속동전망대,충청남도,홍성군,,충청남도 홍성군 서부면 상황리 627-2,36.57626635,126.4650908,550x70,6,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
궁리하리삼거리,궁리하리삼거리,충청남도,홍성군,,충청남도 홍성군 서부면 궁리 644-2,36.59347486,126.4645914,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
남당리 - 좌,남당리,충청남도,홍성군,,충청남도 홍성군 서부면 남당리 578-13,36.542086,126.471974,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
남당리 - 우,남당리,충청남도,홍성군,,충청남도 홍성군 서부면 남당리 578-13,36.542086,126.471974,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
어사교차로,어사교차로,충청남도,홍성군,,충청남도 홍성군 서부면 어사리 232-10,36.55769363,126.4732313,530x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
어사리 공영주차장 입구,어사리,충청남도,홍성군,,충청남도 홍성군 서부면 어사리 732-9 일원,36.550915,126.467109,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
운곡리(가로공원),운곡리(가로공원),충청남도,홍성군,,충청남도 홍성군 갈산면 운곡리 716,36.61738999,126.5452305,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
상촌리(신활력문화센터앞),상촌리(신활력문화센터앞),충청남도,홍성군,,충청남도 홍성군 갈산면 상촌리 462번지,36.607256,126.548217,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
갈산초교 - 좌,갈산초교,충청남도,홍성군,충청남도 홍성군 갈산면 갈산로 135,충청남도 홍성군 갈산면 상촌리 70,36.60252317,126.5536653,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
갈산초교 - 우,갈산초교,충청남도,홍성군,충청남도 홍성군 갈산면 갈산로 135,충청남도 홍성군 갈산면 상촌리 70,36.60252317,126.5536653,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
갈산터널 - 좌,갈산터널,충청남도,홍성군,,충청남도 홍성군 갈산면 상촌리 443-4,36.59991952,126.5399656,540x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
갈산터널 - 우,갈산터널,충청남도,홍성군,,충청남도 홍성군 갈산면 상촌리 443-4,36.59991952,126.5399656,540x70,4,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
김좌진장군생가 주차장1,김좌진장군생가,충청남도,홍성군,,충청남도 홍성군 갈산면 행산리 328-2,36.59777802,126.5461217,550x70,2,7400,행정용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
김좌진장군생가 주차장2,김좌진장군생가,충청남도,홍성군,,충청남도 홍성군 갈산면 행산리 206-2,36.59792755,126.5484544,550x70,2,7400,행정용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
갈산교차로,갈산교차로,충청남도,홍성군,,충청남도 홍성군 갈산면 내갈리 299-8,36.60128246,126.5618578,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
오봉리 - 좌,오봉리,충청남도,홍성군,,충청남도 홍성군 구항면 오봉리 714-5,36.58745508,126.6088262,550x70,4,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
오봉리 - 우,오봉리,충청남도,홍성군,,충청남도 홍성군 구항면 오봉리 714-5,36.58745508,126.6088262,550x70,4,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
구항청광농공단지앞(홍성→광천),구항청광농공단지앞(홍성→광천),충청남도,홍성군,,충청남도 홍성군 구항면 마온리 572-1,36.56350812,126.6499086,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
구항청광농공단지뒤(광천→홍성),구항청광농공단지뒤(광천→홍성),충청남도,홍성군,,충청남도 홍성군 구항면 마온리 572-1,36.56350812,126.6499086,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
운월교 - 좌,운월교,충청남도,홍성군,,충청남도 홍성군 홍동면 구정리 401,36.56063588,126.6891121,550x70,4,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
운월교 - 우,운월교,충청남도,홍성군,,충청남도 홍성군 홍동면 구정리 401,36.56063588,126.6891121,550x70,4,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
홍동면사무소앞,홍동면사무소앞,충청남도,홍성군,충청남도 홍성군 홍동면 홍장남로 712,충청남도 홍성군 홍동면 운월리 296,36.55914772,126.6883666,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
장곡면보건지소앞,장곡면보건지소앞,충청남도,홍성군,,충청남도 홍성군 장곡면 도산리 429-5,36.50243222,126.6936294,550x70,2,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
장곡면행정복지센터입구,장곡면행정복지센터입구,충청남도,홍성군,충청남도 홍성군 장곡면 홍남동로 461,충청남도 홍성군 장곡면 도산리 489-1,36.50516139,126.6912807,550x70,4,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
읍내리 - 좌,읍내리,충청남도,홍성군,,충청남도 홍성군 결성면 읍내리 358-3,36.524973,126.548177,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
읍내리 - 우,읍내리,충청남도,홍성군,,충청남도 홍성군 결성면 읍내리 358-3,36.524973,126.548177,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
결성농요 입구,결성농요,충청남도,홍성군,,충청남도 홍성군 결성면 읍내리 115-5 일원,36.526868,126.552717,550x70,5,7400,상업용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
한용운선생생가 진입로,한용운선생생가,충청남도,홍성군,,충청남도 홍성군 결성면 성곡리 544-17,36.56021611,126.5452367,550x70,2,7400,행정용,충청남도 홍성군,041-630-1545,2025-08-29,4600000,충청남도 홍성군
결성주차장,결성주차장,충청남도,홍성군,,충청남도 홍성군 결성면 읍내리 358-1,36.5251915,126.5481568,600x70,2,7400,행정용,충청남도 홍성군,041-630-1546,2025-08-29,4600000,충청남도 홍성군
홍동다움센터,홍동다움센터,충청남도,홍성군,,충청남도 홍성군 홍동면 운월리 295-1,36.55914772,126.6883666,600x70,2,7400,행정용,충청남도 홍성군,041-630-1547,2025-08-29,4600000,충청남도 홍성군
진잠-1,진잠근린공원 앞,대전광역시,유성구,,대전광역시 유성구 원내동 389-3,36.29387396,127.3204333,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
진잠-2,한우물네거리,대전광역시,유성구,,대전광역시 유성구 교촌동 540,36.31493548,127.3151999,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
진잠-3,진잠근린공원 내부,대전광역시,유성구,,대전광역시 유성구 원내동 389-3,36.29387396,127.3204333,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
진잠-4,한샘근린공원 앞,대전광역시,유성구,,대전광역시 유성구 대정동 318,36.31502097,127.3199281,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
진잠-5,한우물네거리 옆,대전광역시,유성구,,대전광역시 유성구 대정동 507,36.31529774,127.315499,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
진잠-6,샘물타운아파트 301동 앞,대전광역시,유성구,,대전광역시 유성구 원내동 711,36.29755756,127.3201911,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
학하-1,계룡리슈빌 학의뜰아파트 106동 앞,대전광역시,유성구,,대전광역시 유성구 계산동 797,36.3369938,127.3028398,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
학하-2,계산동 784 삼거리,대전광역시,유성구,,대전광역시 유성구 계산동 784,36.34018991,127.302517,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
학하-3,별빛어린이공원 앞,대전광역시,유성구,,대전광역시 유성구 학하동 793,36.34093263,127.3052444,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
학하-4,호산네거리,대전광역시,유성구,,대전광역시 유성구 학하동 805,36.33952155,127.3105928,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
학하-5,복용네거리,대전광역시,유성구,,대전광역시 유성구 복용동 625-2,36.34611074,127.3107799,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
학하-6,학하동행정복지센터 앞,대전광역시,유성구,,대전광역시 유성구 학하동 716-6,36.34108979,127.3090417,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
원신흥동-1,계룡대교네거리,대전광역시,유성구,,대전광역시 유성구 봉명동 1039-7,36.34752489,127.3476436,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
원신흥동-2,유성온천역 네거리,대전광역시,유성구,,대전광역시 유성구 봉명동 1058,36.35121991,127.3404957,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
원신흥동-3,계룡대교네거리,대전광역시,유성구,,대전광역시 유성구 봉명동 1018-1,36.35012485,127.3483064,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
원신흥동-4,원신흥동복지센터 옆,대전광역시,유성구,,대전광역시 유성구 원신흥동 581,36.34279296,127.3442741,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
원신흥동-5,도안네거리,대전광역시,유성구,,대전광역시 유성구 원신흥동 608,36.33302342,127.3328495,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
상대-1,원골네거리,대전광역시,유성구,,대전광역시 유성구 상대동 498,36.34128123,127.3382173,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
상대-2,상대초등학교 앞,대전광역시,유성구,,대전광역시 유성구 상대동 493(상대초),36.3456971,127.3355711,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
상대-3,상대초등학교 앞,대전광역시,유성구,,대전광역시 유성구 상대동 493,36.3456971,127.3355711,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
상대-4,상대동행정복지센터 앞,대전광역시,유성구,,대전광역시 유성구 상대동 492,36.34723733,127.3352676,600cm*70cm,6,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
상대-5,원골네거리 옆,대전광역시,유성구,,대전광역시 유성구 상대동 498,36.34128123,127.3382173,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
상대-6,상대초 앞,대전광역시,유성구,,대전광역시 유성구 상대동 500,36.34292206,127.3359,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천1-1,힐스테이트유성오피스텔 맞은편,대전광역시,유성구,,대전광역시 유성구 봉명동 700,36.35422777,127.3498677,600cm*70cm,4,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천1-2,삼보들삼거리,대전광역시,유성구,,대전광역시 유성구 봉명동 697,36.3578346,127.3548013,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천1-3,한방족욕장 앞,대전광역시,유성구,,대전광역시 유성구 봉명동 574(한방),36.35523616,127.3452875,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천1-4,족욕체험장 앞,대전광역시,유성구,,대전광역시 유성구 봉명동 574,36.35523616,127.3452875,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천1-5,엔터팰리스1차 옆,대전광역시,유성구,,대전광역시 유성구 봉명동 608,36.35841493,127.3432409,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천1-6,유성온천역 7번출구,대전광역시,유성구,,대전광역시 유성구 봉명동 551-18,36.35366523,127.341576,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천1-7,구암역 앞,대전광역시,유성구,,대전광역시 유성구 구암동 96-10,36.35660601,127.3306877,600cm*70cm,4,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천1-8,덕명네거리 옆,대전광역시,유성구,,대전광역시 유성구 구암동 692,36.35977101,127.3079016,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천2-1,장대네거리 옆,대전광역시,유성구,,대전광역시 유성구 장대동 309-3,36.36490803,127.3373339,600cm*70cm,5,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천2-2,GS칼텍스 주유소 맞은편,대전광역시,유성구,,대전광역시 유성구 궁동 358,36.36894982,127.3397942,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천2-3,봉명동 496-1 삼거리,대전광역시,유성구,,대전광역시 유성구 봉명동 496-1,36.36038048,127.3551748,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천2-4,다솔아파트 앞,대전광역시,유성구,,대전광역시 유성구 궁동 45-4,36.36159808,127.3468579,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천2-5,유성구청 앞,대전광역시,유성구,,대전광역시 유성구 어은동 311(구청),36.36236694,127.3581556,600cm*70cm,2,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천2-6,장대네거리,대전광역시,유성구,,대전광역시 유성구 장대동 321,36.36443977,127.337936,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
온천2-7,충남대학교 정문 앞,대전광역시,유성구,,대전광역시 유성구 궁동 220-9,36.36221085,127.3452897,600cm*70cm,1,0,행정용,대전광역시 유성구,042-611-2556,2025-08-28,3670000,대전광역시 유성구
